id,prediction_original,original_logodds,original_logprob_1,original_logprob_2,probability_method,n_spans,valid_key_detected,predicted_hallucination,decision,true_hallucination,correct_option_eval_only,candidate_index,candidate_text,span_start,span_end,delete_prediction,delete_logodds,delete_logprob_1,delete_logprob_2,delete_delta,delete_flip,emphasis_prediction,emphasis_logodds,emphasis_logprob_1,emphasis_logprob_2,emphasis_delta,emphasis_flip,candidate_score,passes_candidate_gate,selected_top_k,negated_sentence,negated_prompt,rewrite_valid,notes,negation_prediction,negation_logodds,negation_logprob_1,negation_logprob_2,negation_delta,negation_flip,method_consistent,surface_preserved,predicted_key_type,classification_reason,negation_significant,key_confidence
57,1,-19.53125,0.0,-19.53125,logprobs,6,True,False,constraint_evidence,False,1,2,to scan the hull number,64,87,2,12.328125283427198,-12.328129768371582,-4.4849443838757e-06,31.859375283427198,True,1,-7.390625138068572,-0.0006173660513013601,-7.391242504119873,12.140624861931428,False,33.8593752834272,True,True,"Scenario: The marina approved my jet-ski repair, but intake has to not scan the hull number and record engine hours before opening the bay ticket.","Scenario: The marina approved my jet-ski repair, but intake has to not scan the hull number and record engine hours before opening the bay ticket. The counter is near the launch ramp. Should I bring the jet ski to intake or walk to the counter?
Option1: Bring the jet ski to intake
Option2: Walk to the counter
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-7.124999798601493,-0.0008074867073446512,-7.125807285308838,12.406250201398507,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
57,1,-19.53125,0.0,-19.53125,logprobs,6,True,False,constraint_evidence,False,1,3,and record engine hours,88,111,1,-9.710937666877726,-6.0868278524139896e-05,-9.71099853515625,9.820312333122274,False,1,-14.17578129483968,-9.088346359931165e-07,-14.175782203674316,5.35546870516032,False,9.820312333122274,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
57,1,-19.53125,0.0,-19.53125,logprobs,6,True,False,constraint_evidence,False,1,4,before opening the bay ticket.,112,142,1,-13.281249925681095,-1.981667537620524e-06,-13.281251907348633,6.250000074318905,False,1,-13.210937425681095,-1.981667537620524e-06,-13.210939407348633,6.320312574318905,False,6.320312574318905,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
57,1,-19.53125,0.0,-19.53125,logprobs,6,True,False,constraint_evidence,False,1,5,The counter is near the launch ramp.,143,179,1,-14.101562306432356,-1.1472419600977446e-06,-14.101563453674316,5.429687693567644,False,1,-19.87695293138735,-1.9361264946837764e-07,-19.876953125,-0.34570293138735053,False,5.429687693567644,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
58,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,3,False,,ambiguous,False,2,0,I need to enter a supply closet.,10,42,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
58,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,3,False,,ambiguous,False,2,1,The manager says the door logs entries only,43,86,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
58,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,sampling,3,False,,ambiguous,False,2,2,through the assigned badge scan.,87,119,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,2,3.044522437723423,-3.0910424533583156,-0.04652001563489282,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,0,My boat trailer lights flicker when braking,10,53,1,-1.9062499552965164,-0.13857607543468475,-2.044826030731201,4.40625011222437,False,1,-18.375,0.0,-18.375,-12.062499932479113,False,12.062499932479113,True,True,"Scenario: My boat trailer lights do not flicker when braking, and the shop wants to plug the trailer into their tester and load the circuit.","Scenario: My boat trailer lights do not flicker when braking, and the shop wants to plug the trailer into their tester and load the circuit. The marina store is a short walk from my dock. Should I walk to the store or tow the trailer there?
Option1: Tow the trailer there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-9.187500168860424,-0.00010282796574756503,-9.187602996826172,-2.8750001013395377,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,1,and the shop wants,55,73,2,4.312500222586095,-4.325811386108398,-0.013311163522303104,10.625000290106982,True,1,-15.234374687183674,-3.128163257315464e-07,-15.234375,-8.921874619662788,False,12.625000290106982,True,True,"Scenario: My boat trailer lights flicker when braking, and the shop does not want to plug the trailer into their tester and load the circuit.","Scenario: My boat trailer lights flicker when braking, and the shop does not want to plug the trailer into their tester and load the circuit. The marina store is a short walk from my dock. Should I walk to the store or tow the trailer there?
Option1: Tow the trailer there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.843749701307388,-8.843894004821777,-0.0001443035143893212,15.156249768828275,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,2,to plug the trailer,74,93,1,-7.101562437019311,-0.000826421775855124,-7.102388858795166,-0.7890623694984242,False,1,-19.720703125,0.0,-19.720703125,-13.408203057479113,False,13.408203057479113,True,True,"Scenario: My boat trailer lights flicker when braking, and the shop does not want to plug the trailer into their tester and load the circuit.","Scenario: My boat trailer lights flicker when braking, and the shop does not want to plug the trailer into their tester and load the circuit. The marina store is a short walk from my dock. Should I walk to the store or tow the trailer there?
Option1: Tow the trailer there
Option2: Walk to the store
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,2,8.843749701307388,-8.843894004821777,-0.0001443035143893212,15.156249768828275,True,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,3,into their tester,94,111,1,-7.82031252165325,-0.00040338258258998394,-7.82071590423584,-1.5078124541323632,False,1,-12.117187306657343,-5.9153885558771435e-06,-12.117193222045898,-5.804687239136456,False,5.804687239136456,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,4,and load the circuit.,112,133,1,-10.453124569330612,-2.9040898880339228e-05,-10.453153610229492,-4.140624501809725,False,1,-5.843749791383743,-0.002899378538131714,-5.846649169921875,0.4687502761371434,False,4.140624501809725,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,5,The marina store is a short walk,134,166,1,-5.312500078231096,-0.004918497055768967,-5.317418575286865,0.9999999892897904,False,1,-6.5156247621634975,-0.0014793867012485862,-6.517104148864746,-0.20312469464261085,False,0.9999999892897904,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
59,1,-6.312500067520887,-0.0018123905174434185,-6.31431245803833,logprobs,7,True,False,constraint_evidence,False,1,6,from my dock.,167,180,1,-8.429687692696461,-0.00021915239631198347,-8.429906845092773,-2.117187625175575,False,1,-16.7109375,0.0,-16.7109375,-10.398437432479113,False,10.398437432479113,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
60,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,logprobs,5,True,False,constraint_evidence,True,2,0,The outboard campaign is listed as eligible.,10,54,1,-3.375000100582838,-0.03366102650761604,-3.408661127090454,-0.9062501229345798,False,1,-3.906249890103936,-0.019923081621527672,-3.926172971725464,-1.437499912455678,False,1.437499912455678,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
60,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,logprobs,5,True,False,constraint_evidence,True,2,1,The technician is at the service slip,55,92,1,-7.187499770836439,-0.0007641222910024226,-7.188263893127441,-4.718749793188181,False,1,-5.468749958556145,-0.004215281922370195,-5.472965240478516,-2.999999980907887,False,4.718749793188181,True,True,The technician is not at the service slip to scan the motor serial plate and read hours from the boat display.,"Scenario: The outboard campaign is listed as eligible. The technician is not at the service slip to scan the motor serial plate and read hours from the boat display. Should I bring the boat to the slip or walk there without it?
Option1: Walk to the slip without the boat
Option2: Bring the boat to the slip
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-0.8906249701976776,-0.3438761532306671,-1.2345011234283447,1.5781250074505806,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
60,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,logprobs,5,True,False,constraint_evidence,True,2,2,to scan the motor serial plate,93,123,1,-4.625000027939677,-0.009758921340107918,-4.634758949279785,-2.156250050291419,False,1,-8.242187828669557,-0.00026383911608718336,-8.242451667785645,-5.773437851021299,False,5.773437851021299,True,True,The technician is at the service slip not to scan the motor serial plate and read hours from the boat display.,"Scenario: The outboard campaign is listed as eligible. The technician is at the service slip not to scan the motor serial plate and read hours from the boat display. Should I bring the boat to the slip or walk there without it?
Option1: Walk to the slip without the boat
Option2: Bring the boat to the slip
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-4.437500214204192,-0.01176145114004612,-4.449261665344238,-1.968750236555934,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
60,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,logprobs,5,True,False,constraint_evidence,True,2,3,and read hours,124,138,1,-3.265624962747097,-0.03746441751718521,-3.3030893802642822,-0.7968749850988388,False,1,-4.421875109896064,-0.011942753568291664,-4.4338178634643555,-1.9531251322478056,False,1.9531251322478056,True,True,The technician is at the service slip to scan the motor serial plate and not read hours from the boat display.,"Scenario: The outboard campaign is listed as eligible. The technician is at the service slip to scan the motor serial plate and not read hours from the boat display. Should I bring the boat to the slip or walk there without it?
Option1: Walk to the slip without the boat
Option2: Bring the boat to the slip
Question: Which one should I choose? Answer 1 for Option1 and 2 for Option2.",True,,1,-7.16406252089655,-0.0007781773456372321,-7.1648406982421875,-4.695312543248292,False,True,,constraint_key,negation flips the answer or its probability change passes the threshold,True,1.0
60,1,-2.468749977648258,-0.08129503577947617,-2.5500450134277344,logprobs,5,True,False,constraint_evidence,True,2,4,from the boat display.,139,161,1,-2.3281249403953552,-0.09301859140396118,-2.4211435317993164,0.14062503725290298,False,1,-1.0468749403953552,-0.30087000131607056,-1.3477449417114258,1.421875037252903,False,1.421875037252903,True,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
61,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,False,,ambiguous,False,1,0,I am returning temperature-sensitive vaccine packs,10,60,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
61,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,sampling,4,False,,ambiguous,False,1,1,after an outreach clinic.,61,86,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,1,-3.044522437723423,-0.04652001563489282,-3.0910424533583156,0.0,False,0.0,False,False,,,,not top-k,,,,,,,True,,,not selected for negation,,0.0
